WorkerId,HITId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,32,2,implaus,16,The student is lecturing to the professor.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,12,7,plaus,17,The vampire is biting the woman.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,20,1,implaus,18,The customer is serving the waiter.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,21,7,plaus,19,The lawyer is giving money to the beggar.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,13,7,plaus,20,The chef is cooking for the lady.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,16,2,implaus,21,The grandpa is dancing for the ballerina.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,6,7,plaus,22,The journalist is interviewng the sportsstar.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,17,1,implaus,23,The criminal is sentencing the judge.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,27,7,plaus,24,The father is pulling the child on the sled.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,9,4,implaus,25,The girl is giving Santa a present.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,22,7,plaus,26,The peasant is bowing to the queen.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,25,3,implaus,27,The athlete is applauding the lady.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,35,7,plaus,28,The father is tying the son's shoes.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,14,1,implaus,29,The grandma is stealing the purse from the thief.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,33,2,implaus,30,The mouse is chasing the cat.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,37,6,plaus,31,The visitor is pushing the patient.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,1,7,implaus,32,The patient is bringing flowers to the relative.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,36,7,plaus,33,The boss is yelling at the worker.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,2,1,implaus,34,The blind person is leading the dog.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,42,7,plaus,35,The bouncer is preventing the woman from entering.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,3,7,implaus,36,The girl is licking the dog on the face.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,24,7,plaus,37,The man is proposing to the woman.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,8,4,implaus,38,The princess is measuring the tailor.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,4,7,plaus,39,The lifeguard is saving the grandmother.
A2CWJRAEFZ44HU,388FBO7JZRTPEZU9YXISX5MUJ26YND,40,7,plaus,40,The chauffeur is opening the door for the lady.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,5,1,implaus,1,The criminal is arresting the cop.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,35,6,plaus,2,The babysitter is scolding the child.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,20,1,implaus,3,The patient is using a stethoscope on the doctor.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,32,6,plaus,4,The fireman is rescuing the grandmother.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,23,7,plaus,5,The dentist is treating the patient.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,17,1,implaus,6,The girl is frightening the ghost.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,16,7,plaus,7,The mother is feeding the baby.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,26,1,implaus,8,The businessman is painting the artist.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,30,7,plaus,9,The groom is carrying the bride.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,4,7,plaus,10,The jester is entertaining the king.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,38,1,implaus,11,The Safari guide is pouncing on the lion.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,37,7,plaus,12,The photographer is taking a picture of the model.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,24,1,implaus,13,The princess is kidnapping the pirate.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,11,7,plaus,14,The priest is blessing the bride.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,18,1,implaus,15,The snorkeler is biting the shark.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,36,7,plaus,16,The professor is lecturing to the student.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,6,1,implaus,17,The woman is biting the vampire.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,8,7,plaus,18,The waiter is serving the customer.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,2,1,implaus,19,The beggar is giving money to the lawyer.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,41,1,implaus,20,The lady is cooking for the chef.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,19,7,plaus,21,The ballerina is dancing for the grandpa.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,33,1,implaus,22,The sportsstar is interviewing the journalist.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,3,7,plaus,23,The judge is sentencing the criminal.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,39,1,implaus,24,The child is pulling the father on the sled.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,21,7,plaus,25,Santa is giving the girl a present.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,31,1,implaus,26,The queen is bowing to the peasant.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,22,7,plaus,27,The lady is applauding the athlete.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,29,6,implaus,28,The son is tying the father's shoes.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,14,7,plaus,29,The thief is stealing the purse from the grandma.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,25,7,plaus,30,The cat is chasing the mouse.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,9,1,implaus,31,The patient is pushing the visitor.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,7,7,plaus,32,The relative is bringing flowers to the patient.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,13,1,implaus,33,The worker is yelling at the boss.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,34,7,plaus,34,The dog is leading the blind person.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,10,1,implaus,35,The woman is preventing the bouncer from entering.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,28,7,plaus,36,The dog is licking the girl on the face.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,27,4,implaus,37,The woman is proposing to the man.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,42,7,plaus,38,The tailor is measuring the princess.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,40,1,implaus,39,The grandmother is saving the lifeguard.
A2DVJ6OMVVYTC7,3VMV5CHJZ8FNNLET1NIYZ4LI3O2TGB,1,1,implaus,40,The lady is opening the door for the chauffeur.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,7,7,plaus,1,The cop is arresting the criminal.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,18,1,implaus,2,The child is scolding the babysitter.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,19,7,plaus,3,The doctor is using a stethoscope on the patient.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,28,1,implaus,4,The grandmother is rescuing the fireman.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,34,1,implaus,5,The patient is treating the dentist.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,5,7,plaus,6,The ghost is frightening the girl.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,30,1,implaus,7,The baby is feeding the mother.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,31,7,plaus,8,The artist is painting the businessman.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,10,2,implaus,9,The bride is carrying the groom.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,15,1,implaus,10,The king is entertaining the jester.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,41,5,plaus,11,The lion is pouncing on the Safari guide.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,23,1,implaus,12,The model is taking a picture of the photographer.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,11,7,plaus,13,The pirate is kidnapping the princess.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,38,1,implaus,14,The bride is blessing the priest.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,29,6,plaus,15,The shark is biting the snorkeler.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,32,2,implaus,16,The student is lecturing to the professor.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,12,7,plaus,17,The vampire is biting the woman.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,20,1,implaus,18,The customer is serving the waiter.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,21,5,plaus,19,The lawyer is giving money to the beggar.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,13,7,plaus,20,The chef is cooking for the lady.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,16,4,implaus,21,The grandpa is dancing for the ballerina.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,6,7,plaus,22,The journalist is interviewng the sportsstar.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,17,1,implaus,23,The criminal is sentencing the judge.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,27,7,plaus,24,The father is pulling the child on the sled.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,9,2,implaus,25,The girl is giving Santa a present.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,22,7,plaus,26,The peasant is bowing to the queen.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,25,5,implaus,27,The athlete is applauding the lady.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,35,7,plaus,28,The father is tying the son's shoes.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,14,1,implaus,29,The grandma is stealing the purse from the thief.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,33,1,implaus,30,The mouse is chasing the cat.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,37,5,plaus,31,The visitor is pushing the patient.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,1,7,implaus,32,The patient is bringing flowers to the relative.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,36,7,plaus,33,The boss is yelling at the worker.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,2,3,implaus,34,The blind person is leading the dog.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,42,7,plaus,35,The bouncer is preventing the woman from entering.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,3,2,implaus,36,The girl is licking the dog on the face.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,24,7,plaus,37,The man is proposing to the woman.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,8,1,implaus,38,The princess is measuring the tailor.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,4,7,plaus,39,The lifeguard is saving the grandmother.
A2GTJ0BD4CG1A2,388FBO7JZRTPEZU9YXISX5MUJ26YND,40,7,plaus,40,The chauffeur is opening the door for the lady.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,13,2,implaus,1,The criminal is arresting the cop.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,8,7,plaus,2,The babysitter is scolding the child.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,4,7,implaus,3,The patient is using a stethoscope on the doctor.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,17,7,plaus,4,The fireman is rescuing the grandmother.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,21,7,plaus,5,The dentist is treating the patient.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,11,1,implaus,6,The girl is frightening the ghost.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,10,7,plaus,7,The mother is feeding the baby.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,6,7,implaus,8,The businessman is painting the artist.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,31,7,plaus,9,The groom is carrying the bride.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,41,7,plaus,10,The jester is entertaining the king.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,32,2,implaus,11,The Safari guide is pouncing on the lion.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,19,7,plaus,12,The photographer is taking a picture of the model.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,24,3,implaus,13,The princess is kidnapping the pirate.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,5,7,plaus,14,The priest is blessing the bride.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,18,1,implaus,15,The snorkeler is biting the shark.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,16,7,plaus,16,The professor is lecturing to the student.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,1,1,implaus,17,The woman is biting the vampire.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,7,7,plaus,18,The waiter is serving the customer.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,9,6,implaus,19,The beggar is giving money to the lawyer.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,3,7,implaus,20,The lady is cooking for the chef.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,27,7,plaus,21,The ballerina is dancing for the grandpa.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,29,6,implaus,22,The sportsstar is interviewing the journalist.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,2,7,plaus,23,The judge is sentencing the criminal.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,22,7,implaus,24,The child is pulling the father on the sled.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,15,2,plaus,25,Santa is giving the girl a present.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,37,7,implaus,26,The queen is bowing to the peasant.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,25,7,plaus,27,The lady is applauding the athlete.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,40,7,implaus,28,The son is tying the father's shoes.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,26,7,plaus,29,The thief is stealing the purse from the grandma.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,23,7,plaus,30,The cat is chasing the mouse.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,39,7,implaus,31,The patient is pushing the visitor.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,36,7,plaus,32,The relative is bringing flowers to the patient.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,12,7,implaus,33,The worker is yelling at the boss.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,42,7,plaus,34,The dog is leading the blind person.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,14,5,implaus,35,The woman is preventing the bouncer from entering.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,33,7,plaus,36,The dog is licking the girl on the face.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,30,7,implaus,37,The woman is proposing to the man.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,28,7,plaus,38,The tailor is measuring the princess.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,38,7,implaus,39,The grandmother is saving the lifeguard.
A2OVWCQ4B9AHFY,31ODACBENUFDLAVSFJIKJDTY7SXQSE,34,7,implaus,40,The lady is opening the door for the chauffeur.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,33,5,plaus,1,The cop is arresting the criminal.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,37,6,implaus,2,The child is scolding the babysitter.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,18,3,plaus,3,The doctor is using a stethoscope on the patient.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,38,5,implaus,4,The grandmother is rescuing the fireman.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,26,4,implaus,5,The patient is treating the dentist.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,7,7,plaus,6,The ghost is frightening the girl.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,10,6,implaus,7,The baby is feeding the mother.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,20,5,plaus,8,The artist is painting the businessman.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,6,5,implaus,9,The bride is carrying the groom.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,15,5,implaus,10,The king is entertaining the jester.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,42,5,plaus,11,The lion is pouncing on the Safari guide.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,30,6,implaus,12,The model is taking a picture of the photographer.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,29,2,plaus,13,The pirate is kidnapping the princess.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,36,3,implaus,14,The bride is blessing the priest.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,16,5,plaus,15,The shark is biting the snorkeler.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,39,5,implaus,16,The student is lecturing to the professor.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,23,1,plaus,17,The vampire is biting the woman.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,21,5,implaus,18,The customer is serving the waiter.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,11,2,plaus,19,The lawyer is giving money to the beggar.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,2,2,plaus,20,The chef is cooking for the lady.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,9,5,implaus,21,The grandpa is dancing for the ballerina.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,4,3,plaus,22,The journalist is interviewng the sportsstar.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,17,1,implaus,23,The criminal is sentencing the judge.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,19,6,plaus,24,The father is pulling the child on the sled.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,32,6,implaus,25,The girl is giving Santa a present.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,3,3,plaus,26,The peasant is bowing to the queen.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,1,1,implaus,27,The athlete is applauding the lady.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,8,2,plaus,28,The father is tying the son's shoes.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,34,5,implaus,29,The grandma is stealing the purse from the thief.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,27,5,implaus,30,The mouse is chasing the cat.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,41,1,plaus,31,The visitor is pushing the patient.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,12,6,implaus,32,The patient is bringing flowers to the relative.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,24,5,plaus,33,The boss is yelling at the worker.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,25,5,implaus,34,The blind person is leading the dog.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,5,5,plaus,35,The bouncer is preventing the woman from entering.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,22,6,implaus,36,The girl is licking the dog on the face.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,13,5,plaus,37,The man is proposing to the woman.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,28,6,implaus,38,The princess is measuring the tailor.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,31,5,plaus,39,The lifeguard is saving the grandmother.
A2QD7QFGCUNF5N,3X52SWXE0X52YQ2IU6RQWX729QSWCU,40,6,plaus,40,The chauffeur is opening the door for the lady.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,7,7,plaus,1,The cop is arresting the criminal.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,18,1,implaus,2,The child is scolding the babysitter.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,19,7,plaus,3,The doctor is using a stethoscope on the patient.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,28,1,implaus,4,The grandmother is rescuing the fireman.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,34,1,implaus,5,The patient is treating the dentist.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,5,7,plaus,6,The ghost is frightening the girl.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,30,1,implaus,7,The baby is feeding the mother.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,31,7,plaus,8,The artist is painting the businessman.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,10,1,implaus,9,The bride is carrying the groom.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,15,1,implaus,10,The king is entertaining the jester.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,41,7,plaus,11,The lion is pouncing on the Safari guide.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,23,2,implaus,12,The model is taking a picture of the photographer.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,11,7,plaus,13,The pirate is kidnapping the princess.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,38,1,implaus,14,The bride is blessing the priest.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,29,7,plaus,15,The shark is biting the snorkeler.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,32,2,implaus,16,The student is lecturing to the professor.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,12,7,plaus,17,The vampire is biting the woman.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,20,1,implaus,18,The customer is serving the waiter.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,21,6,plaus,19,The lawyer is giving money to the beggar.
A2V27A9GZA1NR2,388FBO7JZRTPEZU9YXISX5MUJ26YND,13,7,plaus,20,The chef is cooking for the lady.
